market_type,index_id,index_short_name,index_full_name,publish_time,publish_corps,section_tags,stakeholders
A股指数,000300.ZICN,沪深300,中证规模指数,2005-04-08,中证指数有限公司,沪深300,
A股指数,399908.ZICN,沪深300能源,沪深300行业指数,2007-07-02,中证指数有限公司,能源,
A股指数,399909.ZICN,沪深300材料,沪深300行业指数,2007-07-02,中证指数有限公司,原材料,
A股指数,399910.ZICN,沪深300工业,沪深300行业指数,2007-07-02,中证指数有限公司,工业,
A股指数,399911.ZICN,沪深300可选,沪深300行业指数,2007-07-02,中证指数有限公司,可选消费,
A股指数,399912.ZICN,沪深300消费,沪深300行业指数,2007-07-02,中证指数有限公司,主要消费,
A股指数,399913.ZICN,沪深300医药,沪深300行业指数,2007-07-02,中证指数有限公司,医药卫生,
A股指数,399914.ZICN,沪深300金融,沪深300行业指数,2007-07-02,中证指数有限公司,金融地产,
A股指数,399915.ZICN,沪深300信息,沪深300行业指数,2007-07-02,中证指数有限公司,信息技术,
A股指数,399916.ZICN,沪深300电信,沪深300行业指数,2007-07-02,中证指数有限公司,电信业务,
A股指数,399917.ZICN,沪深300公用,沪深300行业指数,2007-07-02,中证指数有限公司,公用事业,
A股指数,399957.ZICN,沪深300运输,沪深300行业指数,2010-03-17,中证指数有限公司,交通运输,
A股指数,NDX.ZIUS,纳斯达克100指数,全球重要指数,nan,美国纳斯达克证券交易所,纳斯达克100,
A股指数,SPX.ZIUS,标普500,全球重要指数,1957-03-04,标准普尔公司,标普500,
A股指数,850111.ZICN,申万种子生产,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,种子生产,
A股指数,850112.ZICN,申万粮食种植,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,粮食种植,
A股指数,850113.ZICN,申万其他种植业,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他种植业,
A股指数,850121.ZICN,申万海洋捕捞,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,海洋捕捞,
A股指数,850122.ZICN,申万水产养殖,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,水产养殖,
A股指数,850131.ZICN,申万林业Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,林业,
A股指数,850141.ZICN,申万饲料Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,饲料,
A股指数,850151.ZICN,申万果蔬加工,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,果蔬加工,
A股指数,850152.ZICN,申万粮油加工,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,粮油加工,
A股指数,850154.ZICN,申万其他农产品加工,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,其他农产品加工,
A股指数,850161.ZICN,申万农业综合Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,农业综合,
A股指数,850171.ZICN,申万畜禽养殖Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,畜禽养殖,
A股指数,850181.ZICN,申万动物保健Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,动物保健,
A股指数,850211.ZICN,申万石油开采Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,石油开采,
A股指数,850221.ZICN,申万煤炭开采Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,煤炭开采,
A股指数,850222.ZICN,申万焦炭加工,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,焦炭加工,
A股指数,850231.ZICN,申万其他采掘Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他采掘,
A股指数,850241.ZICN,申万油气钻采服务,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,油气钻采服务,
A股指数,850242.ZICN,申万其他采掘服务,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,其他采掘服务,
A股指数,850311.ZICN,申万石油加工,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,石油加工,
A股指数,850312.XSHG,申万炼焦业,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,炼焦业,
A股指数,850313.ZICN,申万石油贸易,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,石油贸易,
A股指数,850321.ZICN,申万纯碱,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,纯碱,
A股指数,850322.ZICN,申万氯碱,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,氯碱,
A股指数,850323.ZICN,申万无机盐,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,无机盐,
A股指数,850324.ZICN,申万其他化学原料,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,其他化学原料,
A股指数,850331.ZICN,申万氮肥,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,氮肥,
A股指数,850332.ZICN,申万磷肥,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,磷肥,
A股指数,850333.ZICN,申万农药,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,农药,
A股指数,850334.ZICN,申万日用化学产品,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,日用化学产品,
A股指数,850335.ZICN,申万涂料油漆油墨制造,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,涂料油漆油墨制造,
A股指数,850336.ZICN,申万钾肥,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,钾肥,
A股指数,850337.ZICN,申万民爆用品,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,民爆用品,
A股指数,850338.ZICN,申万纺织化学用品,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,纺织化学用品,
A股指数,850339.ZICN,申万其他化学制品,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,其他化学制品,
A股指数,850341.ZICN,申万涤纶,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,涤纶,
A股指数,850342.ZICN,申万维纶,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,维纶,
A股指数,850343.ZICN,申万粘胶,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,粘胶,
A股指数,850344.ZICN,申万其他纤维,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他纤维,
A股指数,850345.ZICN,申万氨纶,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,氨纶,
A股指数,850351.ZICN,申万其他塑料制品,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他塑料制品,
A股指数,850352.ZICN,申万合成革,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,合成革,
A股指数,850353.ZICN,申万改性塑料,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,改性塑料,
A股指数,850361.ZICN,申万轮胎,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,轮胎,
A股指数,850362.ZICN,申万其他橡胶制品,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,其他橡胶制品,
A股指数,850363.ZICN,申万炭黑,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,炭黑,
A股指数,850371.ZICN,申万其他化工新材料Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他化工新材料,
A股指数,850372.ZICN,申万聚氨酯,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,聚氨酯,
A股指数,850373.ZICN,申万玻纤,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,玻纤,
A股指数,850381.ZICN,申万复合肥,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,复合肥,
A股指数,850382.ZICN,申万氟化工及制冷剂,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,氟化工及制冷剂,
A股指数,850383.ZICN,申万磷化工及磷酸盐,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,磷化工及磷酸盐,
A股指数,850411.ZICN,申万普钢,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,普钢,
A股指数,850412.ZICN,申万特钢,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,特钢,
A股指数,850511.XSHG,申万有色金属冶炼Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,有色金属冶炼,
A股指数,850512.ZICN,申万铝Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,铝,
A股指数,850513.ZICN,申万铜Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,铜,
A股指数,850514.ZICN,申万铅锌Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,铅锌,
A股指数,850515.ZICN,申万黄金Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,黄金,
A股指数,850516.ZICN,申万小金属Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,小金属,
A股指数,850521.ZICN,申万金属新材料,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,金属新材料,
A股指数,850522.ZICN,申万磁性材料,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,磁性材料,
A股指数,850523.ZICN,申万非金属新材料,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,非金属新材料,
A股指数,850531.ZICN,申万黄金Ⅲ,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,黄金,
A股指数,850541.ZICN,申万稀土,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,稀土,
A股指数,850542.ZICN,申万钨,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,钨,
A股指数,850543.ZICN,申万锂,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,锂,
A股指数,850544.ZICN,申万其他稀有小金属,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,其他稀有小金属,
A股指数,850551.ZICN,申万铝,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,铝,
A股指数,850552.ZICN,申万铜,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,铜,
A股指数,850553.ZICN,申万铅锌,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,铅锌,
A股指数,850611.ZICN,申万玻璃制造Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,玻璃制造,
A股指数,850612.ZICN,申万水泥制造Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,水泥制造,
A股指数,850613.ZICN,申万陶瓷制造Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,陶瓷制造,
A股指数,850614.ZICN,申万其他建材Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他建材,
A股指数,850615.ZICN,申万耐火材料,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,耐火材料,
A股指数,850616.ZICN,申万管材,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,管材,
A股指数,850622.ZICN,申万装饰园林Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,装饰园林,
A股指数,850623.ZICN,申万房屋建设Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,房屋建设,
A股指数,850624.ZICN,申万基础建设Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,基础建设,
A股指数,850625.ZICN,申万专业工程Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,专业工程,
A股指数,850711.ZICN,申万机床工具,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,机床工具,
A股指数,850712.ZICN,申万机械基础件,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,机械基础件,
A股指数,850713.ZICN,申万磨具磨料,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,磨具磨料,
A股指数,850714.ZICN,申万内燃机,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,内燃机,
A股指数,850715.ZICN,申万制冷空调设备,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,制冷空调设备,
A股指数,850716.ZICN,申万其它通用机械,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其它通用机械,
A股指数,850721.ZICN,申万纺织服装设备,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,纺织服装设备,
A股指数,850722.ZICN,申万工程机械,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,工程机械,
A股指数,850723.ZICN,申万农用机械,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,农用机械,
A股指数,850724.ZICN,申万重型机械,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,重型机械,
A股指数,850725.ZICN,申万冶金矿采化工设备,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,冶金矿采化工设备,
A股指数,850726.ZICN,申万印刷包装机械,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,印刷包装机械,
A股指数,850727.ZICN,申万其它专用机械,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其它专用机械,
A股指数,850728.ZICN,申万楼宇设备,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,楼宇设备,
A股指数,850729.ZICN,申万环保设备,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,环保设备,
A股指数,850731.ZICN,申万仪器仪表Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,仪器仪表,
A股指数,850741.ZICN,申万电机Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,电机,
A股指数,850742.ZICN,申万电气自控设备Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,电气自控设备,
A股指数,850743.ZICN,申万电源设备Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,电源设备,
A股指数,850744.ZICN,申万输变电设备Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,输变电设备,
A股指数,850745.ZICN,申万其他电力设备Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他电力设备,
A股指数,850751.ZICN,申万金属制品Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,金属制品,
A股指数,850811.ZICN,申万集成电路,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,集成电路,
A股指数,850812.ZICN,申万分立器件,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,分立器件,
A股指数,850813.ZICN,申万半导体材料,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,半导体材料,
A股指数,850822.ZICN,申万印制电路板,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,印制电路板,
A股指数,850823.ZICN,申万被动元件,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,被动元件,
A股指数,850831.ZICN,申万显示器件,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,显示器件,
A股指数,850832.ZICN,申万LED,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,LED,
A股指数,850833.ZICN,申万光学元件,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,光学元件,
A股指数,850841.ZICN,申万其他电子Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他电子,
A股指数,850851.ZICN,申万电子系统组装,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,电子系统组装,
A股指数,850852.ZICN,申万电子零部件制造,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,电子零部件制造,
A股指数,850911.ZICN,申万乘用车,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,乘用车,
A股指数,850912.ZICN,申万商用载货车,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,商用载货车,
A股指数,850913.ZICN,申万商用载客车,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,商用载客车,
A股指数,850914.ZICN,申万专用汽车Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,专用汽车,
A股指数,850921.ZICN,申万汽车零部件Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,汽车零部件,
A股指数,850931.ZICN,申万摩托车Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,摩托车,
A股指数,850933.XSHG,申万其他交运设备Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他交运设备,
A股指数,850934.ZICN,申万航空航天设备Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,航空航天设备,
A股指数,850935.ZICN,申万船舶制造Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,船舶制造,
A股指数,850936.ZICN,申万铁路设备,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,铁路设备,
A股指数,850937.ZICN,申万其他交运设备Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,其他交运设备,
A股指数,850941.ZICN,申万汽车服务Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,汽车服务,
A股指数,850942.ZICN,申万其他交运设备服务Ⅲ,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,其他交运设备服务,
A股指数,851012.ZICN,申万终端设备,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,终端设备,
A股指数,851013.ZICN,申万通信传输设备,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,通信传输设备,
A股指数,851014.ZICN,申万通信配套服务,申万三级行业指数,2008-06-26,上海申银万国证券研究所有限公司,通信配套服务,
A股指数,851021.ZICN,申万计算机设备Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,计算机设备,
A股指数,851111.ZICN,申万冰箱,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,冰箱,
A股指数,851112.ZICN,申万空调,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,空调,
A股指数,851113.ZICN,申万洗衣机,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,洗衣机,
A股指数,851114.ZICN,申万小家电,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,小家电,
A股指数,851115.ZICN,申万家电零部件,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,家电零部件,
A股指数,851121.ZICN,申万彩电,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,彩电,
A股指数,851122.ZICN,申万其它视听器材,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其它视听器材,
A股指数,851231.ZICN,申万白酒,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,白酒,
A股指数,851232.ZICN,申万啤酒,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,啤酒,
A股指数,851233.ZICN,申万其他酒类,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他酒类,
A股指数,851234.ZICN,申万软饮料,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,软饮料,
A股指数,851235.ZICN,申万葡萄酒,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,葡萄酒,
A股指数,851236.ZICN,申万黄酒,申万三级行业指数,2008-06-02,上海申银万国证券研究所有限公司,黄酒,
A股指数,851241.ZICN,申万肉制品,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,肉制品,
A股指数,851242.ZICN,申万调味发酵品,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,调味发酵品,
A股指数,851243.ZICN,申万乳品,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,乳品,
A股指数,851244.ZICN,申万食品综合,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,食品综合,
A股指数,851311.ZICN,申万毛纺,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,毛纺,
A股指数,851312.ZICN,申万棉纺,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,棉纺,
A股指数,851313.ZICN,申万丝绸,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,丝绸,
A股指数,851314.ZICN,申万印染,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,印染,
A股指数,851315.ZICN,申万辅料,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,辅料,
A股指数,851316.ZICN,申万其他纺织,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,其他纺织,
A股指数,851322.ZICN,申万男装,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,男装,
A股指数,851323.ZICN,申万女装,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,女装,
A股指数,851324.ZICN,申万休闲服装,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,休闲服装,
A股指数,851325.ZICN,申万鞋帽,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,鞋帽,
A股指数,851326.ZICN,申万家纺,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,家纺,
A股指数,851327.ZICN,申万其他服装,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,其他服装,
A股指数,851411.ZICN,申万造纸Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,造纸,
A股指数,851421.ZICN,申万包装印刷Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,包装印刷,
A股指数,851432.ZICN,申万家具,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,家具,
A股指数,851433.ZICN,申万其他家用轻工,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,其他家用轻工,
A股指数,851434.ZICN,申万珠宝首饰,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,珠宝首饰,
A股指数,851435.ZICN,申万文娱用品,申万三级行业指数,2011-10-10,上海申银万国证券研究所有限公司,文娱用品,
A股指数,851441.ZICN,申万其他轻工制造Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,其他轻工制造,
A股指数,851511.ZICN,申万化学原料药,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,化学原料药,
A股指数,851512.ZICN,申万化学制剂,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,化学制剂,
A股指数,851521.ZICN,申万中药Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,中药,
A股指数,851531.ZICN,申万生物制品Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,生物制品,
A股指数,851541.ZICN,申万医药商业Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,医药商业,
A股指数,851551.ZICN,申万医疗器械Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,医疗器械,
A股指数,851561.ZICN,申万医疗服务Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,医疗服务,
A股指数,851611.ZICN,申万火电,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,火电,
A股指数,851612.ZICN,申万水电,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,水电,
A股指数,851613.ZICN,申万燃机发电,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,燃机发电,
A股指数,851614.ZICN,申万热电,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,热电,
A股指数,851615.ZICN,申万新能源发电,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,新能源发电,
A股指数,851621.ZICN,申万水务Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,水务,
A股指数,851631.ZICN,申万燃气Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,燃气,
A股指数,851641.ZICN,申万环保工程及服务Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,环保工程及服务,
A股指数,851711.ZICN,申万港口Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,港口,
A股指数,851721.ZICN,申万公交Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,公交,
A股指数,851731.ZICN,申万高速公路Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,高速公路,
A股指数,851741.ZICN,申万航空运输Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,航空运输,
A股指数,851751.ZICN,申万机场Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,机场,
A股指数,851761.ZICN,申万航运Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,航运,
A股指数,851771.ZICN,申万铁路运输Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,铁路运输,
A股指数,851781.ZICN,申万物流Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,物流,
A股指数,851811.ZICN,申万房地产开发Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,房地产开发,
A股指数,851821.ZICN,申万园区开发Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,园区开发,
A股指数,851911.ZICN,申万银行Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,银行,
A股指数,851921.ZICN,申万多元金融Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,多元金融,
A股指数,851931.ZICN,申万证券Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,证券,
A股指数,851941.ZICN,申万保险Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,保险,
A股指数,852011.ZICN,申万百货零售Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,百货零售,
A股指数,852012.ZICN,申万专业连锁Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,专业连锁,
A股指数,852013.ZICN,申万商业物业经营Ⅲ,申万三级行业指数,2007-07-02,上海申银万国证券研究所有限公司,商业物业经营,
A股指数,852021.ZICN,申万贸易Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,贸易,
A股指数,852031.ZICN,申万百货,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,百货,
A股指数,852032.ZICN,申万超市,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,超市,
A股指数,852033.ZICN,申万多业态零售,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,多业态零售,
A股指数,852041.ZICN,申万专业连锁,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,专业连锁,
A股指数,852051.ZICN,申万一般物业经营,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,一般物业经营,
A股指数,852052.ZICN,申万专业市场,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,专业市场,
A股指数,852111.ZICN,申万人工景点,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,人工景点,
A股指数,852112.ZICN,申万自然景点,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,自然景点,
A股指数,852121.ZICN,申万酒店Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,酒店,
A股指数,852131.ZICN,申万旅游综合Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,旅游综合,
A股指数,852141.ZICN,申万餐饮Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,餐饮,
A股指数,852151.ZICN,申万其他休闲服务Ⅲ,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,其他休闲服务,
A股指数,852211.ZICN,申万通信运营Ⅲ,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,通信运营,
A股指数,852221.ZICN,申万互联网信息服务,申万三级行业指数,2003-10-15,上海申银万国证券研究所有限公司,互联网信息服务,
A股指数,852222.ZICN,申万移动互联网服务,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,移动互联网服务,
A股指数,852223.ZICN,申万其他互联网服务,申万三级行业指数,2014-02-21,上海申银万国证券研究所有限公司,其他互联网服务,
